,id,nombre,apellido,genero,nivel_academico,edad,fecha_de_nacimiento,email,foto
2077,43d07663bd3c458ba4f96dab89d664d4,Zoraida,García,Femenino,1 nivel,3,2019-06-13,zoraida.garcía@educacion.edu.ec,https://www.mcb.edu.ec/zoraida_garcía.png
2078,3724bd22048e4183baff23d412469f1d,Jimmy,Estrada,Masculino,2 nivel,4,2018-03-23,jimmy.estrada@educacion.edu.ec,https://www.mcb.edu.ec/jimmy_estrada.png
2079,6080e7fbc6fb40f984f6bcc9e5ac5cbf,María,Molina,Femenino,2 nivel,4,2018-10-26,maría.molina@educacion.edu.ec,https://www.mcb.edu.ec/maría_molina.png
2080,39fd32f623ca477f8405a507a0848e24,Jorge,Díaz,Masculino,2 nivel,4,2018-09-05,jorge_díaz@educacion.edu.ec,https://www.mcb.edu.ec/jorge_díaz.png
2081,41a16ab78df240939f76f8f840ccb45c,Marlene,García,Femenino,1 nivel,2,2020-03-14,marlene_garcía@educacion.edu.ec,https://www.mcb.edu.ec/marlene_garcía.png
2082,df63c804ba49494a8f53a2f3dd70c622,Alberto,Pérez,Masculino,1 nivel,3,2019-11-15,alberto_pérez92@educacion.edu.ec,https://www.mcb.edu.ec/alberto_pérez60.png
2083,5ea72f797122482c8fe35f9c4e4ac6f7,Rocío,Pardo,Femenino,1 nivel,2,2020-07-16,rocío_pardo@educacion.edu.ec,https://www.mcb.edu.ec/rocío_pardo.png
2084,6473eec2401d4addaaa68f8fb4f350fe,Leidy,González,Femenino,2 nivel,4,2018-09-05,leidy.gonzález@educacion.edu.ec,https://www.mcb.edu.ec/leidy_gonzález.png
2085,52825a3e23b849368c5293603b087c6f,Natalia,Torres,Femenino,2 nivel,5,2017-11-19,natalia.torres@educacion.edu.ec,https://www.mcb.edu.ec/natalia_torres.png
2086,c804e3a572604f35ac4c9c1f0ff9cc68,Omar,Montoya,Masculino,2 nivel,5,2017-09-11,omar.montoya@educacion.edu.ec,https://www.mcb.edu.ec/omar_montoya.png
2087,0a157b9dbd2e46a48a46e3a7e253cec8,Luis,Acevedo,Masculino,1 nivel,3,2019-09-22,luis.acevedo@educacion.edu.ec,https://www.mcb.edu.ec/luis_acevedo.png
2088,f659ffae3526405ba98e27b3f5a28d29,Luis,Ramos,Masculino,1 nivel,3,2019-01-04,luis.ramos@educacion.edu.ec,https://www.mcb.edu.ec/luis_ramos.png
2089,f770b4dd1db24a62b434ee90f25567f2,Zoraida,Silva,Femenino,1 nivel,2,2020-08-04,zoraida_silva@educacion.edu.ec,https://www.mcb.edu.ec/zoraida_silva.png
2090,3e21c8e23a8f4e7495f492d66e727c40,Alexander,Forero,Masculino,1 nivel,2,2020-07-16,alexander.forero@educacion.edu.ec,https://www.mcb.edu.ec/alexander_forero.png
2091,db127bfb5bfe405eb366711b9e7e70eb,Román,Sánchez,Masculino,2 nivel,4,2018-01-03,román.sánchez@educacion.edu.ec,https://www.mcb.edu.ec/román_sánchez.png
2092,5b774f69c86a41d08b37cd875d45a4d7,Cristina,Lozano,Femenino,1 nivel,3,2019-10-29,cristina.lozano4@educacion.edu.ec,https://www.mcb.edu.ec/cristina_lozano66.png
2093,201a6a5a7f7f40278630799b81a08366,Ana,Agudelo,Femenino,2 nivel,4,2018-10-26,ana.agudelo@educacion.edu.ec,https://www.mcb.edu.ec/ana_agudelo.png
2094,1dc46b838e70420b82c7dd947d59b0d3,Edinson,Ramos,Masculino,1 nivel,2,2020-01-31,edinson_ramos@educacion.edu.ec,https://www.mcb.edu.ec/edinson_ramos.png
2095,2072fd3ee4b54b6cae89c1184a3b891c,Manuel,Rentería,Masculino,2 nivel,4,2018-01-16,manuel.rentería@educacion.edu.ec,https://www.mcb.edu.ec/manuel_rentería.png
2096,511480cd04f7429a834cf1f5c84dc160,Elsy,Mora,Femenino,2 nivel,5,2017-11-21,elsy.mora@educacion.edu.ec,https://www.mcb.edu.ec/elsy_mora.png
2097,048cc52a72b04f6e90feede9312bf918,Esteban,Patiño,Masculino,2 nivel,5,2017-10-25,esteban.patiño@educacion.edu.ec,https://www.mcb.edu.ec/esteban_patiño.png
2098,06121ed7fd2944de88fb39b60732fce9,Fabián,Sánchez,Masculino,2 nivel,4,2018-01-21,fabián.sánchez@educacion.edu.ec,https://www.mcb.edu.ec/fabián_sánchez.png
2099,103d208668904e978942a889ff38f299,Felipe,Hernández,Masculino,2 nivel,4,2018-07-30,felipe_hernández@educacion.edu.ec,https://www.mcb.edu.ec/felipe_hernández.png
2100,32e1845d9a2f41c2975151653c028e5b,Francia,Figueroa,Femenino,2 nivel,5,2017-09-06,francia.figueroa@educacion.edu.ec,https://www.mcb.edu.ec/francia_figueroa.png
2101,32c36848d21f43f583bf0f66f6a071f5,Jhoan,Pineda,Masculino,1 nivel,3,2019-01-07,jhoan_pineda@educacion.edu.ec,https://www.mcb.edu.ec/jhoan_pineda.png
2102,2763c292a3884432b424d3b2def9c763,Luis,Galvis,Masculino,1 nivel,2,2020-08-19,luis.galvis@educacion.edu.ec,https://www.mcb.edu.ec/luis_galvis.png
2103,cfa016df21264ee6afe9d757c7d4b6e0,Eliana,Medina,Femenino,2 nivel,4,2018-05-04,eliana_medina@educacion.edu.ec,https://www.mcb.edu.ec/eliana_medina.png
2104,32789d89b08b4ae7b32ef04410455ba0,Luis,Ortega,Masculino,2 nivel,4,2018-11-04,luis.ortega@educacion.edu.ec,https://www.mcb.edu.ec/luis_ortega.png
2105,8d422b6b41ef438fac0a3c1617dc83fd,Edgar,Martínez,Masculino,1 nivel,3,2019-06-07,edgar.martínez@educacion.edu.ec,https://www.mcb.edu.ec/edgar_martínez.png
2106,0b2d4da234cd469f8702f82a86163f38,Andrés,Alzate,Masculino,1 nivel,3,2019-11-12,andrés_alzate67@educacion.edu.ec,https://www.mcb.edu.ec/andrés_alzate10.png
2107,0241dbc2029e435abeb39bf7dcf3b142,Lucía,Meneses,Femenino,2 nivel,4,2018-09-24,lucía.meneses@educacion.edu.ec,https://www.mcb.edu.ec/lucía_meneses.png
2108,0fdb49a4766744519065ffe25044c93f,Steven,Estrada,Masculino,2 nivel,4,2018-05-16,steven.estrada@educacion.edu.ec,https://www.mcb.edu.ec/steven_estrada.png
2109,fcec9bc023a74e80b5de08a841bd8d10,Gildardo,Rincón,Masculino,2 nivel,4,2018-11-24,gildardo.rincón@educacion.edu.ec,https://www.mcb.edu.ec/gildardo_rincón.png
2110,6392a932c9ca47fc9c0d805ea57de2ef,Mary,Guerrero,Femenino,2 nivel,4,2018-09-14,mary.guerrero@educacion.edu.ec,https://www.mcb.edu.ec/mary_guerrero.png
2111,77b2055dce2e485a86adc6a8ffb56ab1,David,Nieto,Masculino,1 nivel,3,2019-05-24,david.nieto@educacion.edu.ec,https://www.mcb.edu.ec/david_nieto.png
2112,a29d249b67194f6183fdf635a07e9859,Derly,Flórez,Femenino,2 nivel,4,2018-05-01,derly.flórez@educacion.edu.ec,https://www.mcb.edu.ec/derly_flórez.png
2113,26997a9eadc741379bedddfb17cb99d8,Alfredo,Gutiérrez,Masculino,1 nivel,3,2019-06-18,alfredo_gutiérrez@educacion.edu.ec,https://www.mcb.edu.ec/alfredo_gutiérrez.png
2114,23d07241cb3244699b07e16d4cc22a97,Carlos,Ayala,Masculino,2 nivel,5,2017-10-08,carlos.ayala@educacion.edu.ec,https://www.mcb.edu.ec/carlos_ayala.png
2115,09e4d718533a47d0a34b601c27d8acdd,Luisa,Santos,Femenino,1 nivel,2,2020-07-19,luisa.santos@educacion.edu.ec,https://www.mcb.edu.ec/luisa_santos.png
2116,439c26c1585744f2b5ff0d3b12165c38,Wilson,Montes,Masculino,1 nivel,2,2019-11-26,wilson.montes@educacion.edu.ec,https://www.mcb.edu.ec/wilson_montes.png
2117,e92e45e9040b453993d9c12fdee401bf,Jhon,Serrano,Masculino,1 nivel,3,2019-02-06,jhon.serrano@educacion.edu.ec,https://www.mcb.edu.ec/jhon_serrano.png
2118,0d0c18ad4f034dfc957627b5348f69c5,Sofía,Márquez,Femenino,2 nivel,4,2018-03-15,sofía.márquez@educacion.edu.ec,https://www.mcb.edu.ec/sofía_márquez.png
2119,92a7fd4fa1714ca9b92c1f899688b6c0,Mario,Estrada,Masculino,1 nivel,3,2019-10-22,mario.estrada@educacion.edu.ec,https://www.mcb.edu.ec/mario_estrada.png
2120,8236ddfb884a42ef89b0facded527d4c,Luz,Arango,Femenino,2 nivel,5,2017-09-19,luz_arango41@educacion.edu.ec,https://www.mcb.edu.ec/luz_arango15.png
2121,0deb40d4e84945eaa598067865e4fee2,Carlos,Martínez,Masculino,2 nivel,4,2017-11-26,carlos_martínez27@educacion.edu.ec,https://www.mcb.edu.ec/carlos_martínez59.png
2122,fa7a56f9e31e4e65adffe5d7fedb0e44,Héctor,Reyes,Masculino,1 nivel,3,2019-06-07,héctor.reyes@educacion.edu.ec,https://www.mcb.edu.ec/héctor_reyes.png
2123,7804286eb74f4349b4ea9211ac770b6f,Gabriel,Castañeda,Masculino,1 nivel,3,2019-03-09,gabriel.castañeda@educacion.edu.ec,https://www.mcb.edu.ec/gabriel_castañeda.png
2124,00d75584befd4fba80152527568f1cee,Argemiro,Díaz,Masculino,2 nivel,4,2018-11-19,argemiro_díaz@educacion.edu.ec,https://www.mcb.edu.ec/argemiro_díaz.png
2125,38f351c5641849428bea6eb0b3aa7bdb,Andrés,Serrano,Masculino,2 nivel,5,2017-09-25,andrés_serrano@educacion.edu.ec,https://www.mcb.edu.ec/andrés_serrano.png
2126,9ca7724a830d4061bd1466d6062a7d32,Guillermo,Valderrama,Masculino,2 nivel,5,2017-10-16,guillermo.valderrama@educacion.edu.ec,https://www.mcb.edu.ec/guillermo_valderrama.png
2127,b87baa906d0345c08b3569240c64533d,Yenny,López,Femenino,2 nivel,4,2018-10-17,yenny.lópez@educacion.edu.ec,https://www.mcb.edu.ec/yenny_lópez.png
2128,708f89fc778442cf92b01bdb439e1c30,Enrique,Sánchez,Masculino,2 nivel,4,2018-08-19,enrique.sánchez@educacion.edu.ec,https://www.mcb.edu.ec/enrique_sánchez.png
2129,0f3b88efb4e04e0c8416fb2a58c47875,Carmen,Murillo,Femenino,1 nivel,2,2020-01-08,carmen_murillo@educacion.edu.ec,https://www.mcb.edu.ec/carmen_murillo.png
2130,1e5bceeae2794656b814b08d3a91f0dc,Gloria,Valencia,Femenino,2 nivel,4,2018-11-15,gloria_valencia@educacion.edu.ec,https://www.mcb.edu.ec/gloria_valencia.png
2131,94de7d07efa34be3b6fd546aa7f9dafe,Omar,Marín,Masculino,2 nivel,5,2017-09-25,omar_marín@educacion.edu.ec,https://www.mcb.edu.ec/omar_marín.png
2132,094b34c0edad479183e3a6eceb466932,Constanza,Barbosa,Femenino,1 nivel,3,2019-09-17,constanza.barbosa@educacion.edu.ec,https://www.mcb.edu.ec/constanza_barbosa.png
2133,5af9c1f39ed04fd9a5afd6448dcdbd9d,Efrén,Contreras,Masculino,1 nivel,2,2020-08-12,efrén.contreras@educacion.edu.ec,https://www.mcb.edu.ec/efrén_contreras.png
2134,7fb9f6a6343f4414b7805bbcc1812047,Hernán,Ramírez,Masculino,2 nivel,5,2017-11-24,hernán_ramírez@educacion.edu.ec,https://www.mcb.edu.ec/hernán_ramírez.png
2135,0e0584bf6da6462a86e771c1e471363b,Carlos,Prada,Masculino,1 nivel,3,2019-03-10,carlos_prada@educacion.edu.ec,https://www.mcb.edu.ec/carlos_prada.png
2136,e49d8d09f7ce41918b64837bcaeed536,César,Alzate,Masculino,1 nivel,3,2019-05-08,césar.alzate@educacion.edu.ec,https://www.mcb.edu.ec/césar_alzate.png
2137,180cb1881ff647f4ba1d979f265196aa,Wilmer,Valencia,Masculino,1 nivel,3,2018-11-30,wilmer.valencia14@educacion.edu.ec,https://www.mcb.edu.ec/wilmer_valencia29.png
2138,1b676fe1488b48d9b776f01a2e9d6586,Álvaro,Mosquera,Masculino,1 nivel,3,2019-02-25,álvaro_mosquera@educacion.edu.ec,https://www.mcb.edu.ec/álvaro_mosquera.png
2139,02c0f4a29f9040618f6ffe2bad39c15c,Ángel,Mejía,Masculino,2 nivel,4,2018-07-18,ángel_mejía@educacion.edu.ec,https://www.mcb.edu.ec/ángel_mejía.png
2140,503278aa114c45afbe43a9bba3c7ed3c,Jhon,Corredor,Masculino,2 nivel,4,2018-06-08,jhon.corredor@educacion.edu.ec,https://www.mcb.edu.ec/jhon_corredor.png
2141,bf3c4067c82f4a36aac170b4b2dae9c7,Liliana,Miranda,Femenino,2 nivel,4,2018-08-13,liliana_miranda@educacion.edu.ec,https://www.mcb.edu.ec/liliana_miranda.png
2142,ec390a45c69f4143a60dc78f9bce26ea,Rafael,Pérez,Masculino,2 nivel,4,2018-04-14,rafael.pérez@educacion.edu.ec,https://www.mcb.edu.ec/rafael_pérez.png
2143,3be14f7f7d5846509aaba0923aa8f31c,José,Mosquera,Masculino,2 nivel,4,2018-03-07,josé.mosquera91@educacion.edu.ec,https://www.mcb.edu.ec/josé_mosquera92.png
2144,08bd3dfd26c94fb8b507e0188a597182,Juan,Sánchez,Masculino,1 nivel,2,2020-08-04,juan_sánchez@educacion.edu.ec,https://www.mcb.edu.ec/juan_sánchez.png
2145,5e8900831b5d44a78d8aa959f5d48109,Jairo,Arroyo,Masculino,2 nivel,5,2017-11-09,jairo_arroyo@educacion.edu.ec,https://www.mcb.edu.ec/jairo_arroyo.png
2146,2ca6ae1f0bad43768fa32803d2adc639,Jorge,López,Masculino,1 nivel,2,2020-05-11,jorge.lópez@educacion.edu.ec,https://www.mcb.edu.ec/jorge_lópez.png
2147,ebf828b57e574da6a7a87c348da1ea8d,Diego,Mena,Masculino,1 nivel,3,2019-01-06,diego_mena@educacion.edu.ec,https://www.mcb.edu.ec/diego_mena.png
2148,847c3c7328ee4f94a9da50ee078c6b40,Adriana,Salazar,Femenino,1 nivel,3,2019-10-01,adriana.salazar@educacion.edu.ec,https://www.mcb.edu.ec/adriana_salazar.png
2149,d7a8f1eaa0d0407f9a32d342067499f0,Jorge,Burbano,Masculino,1 nivel,2,2020-08-01,jorge_burbano@educacion.edu.ec,https://www.mcb.edu.ec/jorge_burbano.png
2150,a52e5f9d01f3429cbaa45603ed139833,Alexandra,Peña,Femenino,2 nivel,4,2018-11-01,alexandra_peña@educacion.edu.ec,https://www.mcb.edu.ec/alexandra_peña.png
2151,267ee58ae3834bfeaa083ae8712681cc,Mauricio,Niño,Masculino,2 nivel,4,2018-01-20,mauricio.niño@educacion.edu.ec,https://www.mcb.edu.ec/mauricio_niño.png
2152,10ffbfd5c91147ccb9b24c78a7843d69,Linda,Triana,Femenino,2 nivel,4,2018-08-26,linda.triana@educacion.edu.ec,https://www.mcb.edu.ec/linda_triana.png
2153,21fb4e44e9554eefaf77e0360f0cbfd9,Ignacio,Páez,Masculino,1 nivel,2,2020-06-12,ignacio.páez@educacion.edu.ec,https://www.mcb.edu.ec/ignacio_páez.png
2154,6027f44fc6e449eeb1b2a1760c95b5ba,Gonzalo,Castro,Masculino,2 nivel,4,2018-06-14,gonzalo.castro@educacion.edu.ec,https://www.mcb.edu.ec/gonzalo_castro.png
2155,151ee47629e1455d9afa2d303020af30,Gloria,Rueda,Femenino,1 nivel,2,2020-07-20,gloria.rueda@educacion.edu.ec,https://www.mcb.edu.ec/gloria_rueda.png
2156,5ce861546c6a4b1ebc2ca8479124b4ab,Enrique,Restrepo,Masculino,2 nivel,4,2018-09-22,enrique.restrepo@educacion.edu.ec,https://www.mcb.edu.ec/enrique_restrepo.png
2157,120ead00c0474d5da3cc9b4dfa25dddf,Juan,Pineda,Masculino,2 nivel,4,2018-05-28,juan_pineda@educacion.edu.ec,https://www.mcb.edu.ec/juan_pineda.png
2158,08e1252ccd824fc7ac11fd28380639bb,Rafael,Murcia,Masculino,2 nivel,4,2018-03-08,rafael_murcia@educacion.edu.ec,https://www.mcb.edu.ec/rafael_murcia.png
2159,1cfbf7042ec24b08b2dedcb335c8b33c,Constanza,Rivera,Femenino,1 nivel,3,2019-11-08,constanza.rivera@educacion.edu.ec,https://www.mcb.edu.ec/constanza_rivera.png
2160,e292f0ce5f2e433794d565319b692ef6,Juan,Rodríguez,Masculino,1 nivel,3,2019-10-26,juan.rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/juan_rodríguez.png
2161,c82038200fcd40698d4d1737c5de8d3f,Yudy,Franco,Femenino,2 nivel,4,2018-10-28,yudy_franco@educacion.edu.ec,https://www.mcb.edu.ec/yudy_franco.png
2162,db33baccc183491da49d054befde8c72,Andrés,Caballero,Masculino,2 nivel,4,2018-06-08,andrés.caballero@educacion.edu.ec,https://www.mcb.edu.ec/andrés_caballero.png
2163,6be2d302d8fc4839bb272c204be68c59,Fabiola,Vargas,Femenino,2 nivel,4,2018-05-05,fabiola.vargas@educacion.edu.ec,https://www.mcb.edu.ec/fabiola_vargas.png
2164,e448d62c711b442c9b7e3bb409eda23b,Luis,Bolívar,Masculino,1 nivel,2,2020-07-27,luis_bolívar@educacion.edu.ec,https://www.mcb.edu.ec/luis_bolívar.png
2165,7ec3a8000cd446cfbb87a588fdc8493f,Amparo,González,Femenino,1 nivel,3,2019-03-02,amparo_gonzález@educacion.edu.ec,https://www.mcb.edu.ec/amparo_gonzález.png
2166,9e79a1dbbae745aabf0b8f03bed4d7de,José,Castro,Masculino,1 nivel,2,2020-05-22,josé.castro@educacion.edu.ec,https://www.mcb.edu.ec/josé_castro.png
2167,51415e31c07c4a3d97299bc8670813bc,Beatriz,Rodríguez,Femenino,2 nivel,4,2018-03-09,beatriz.rodríguez@educacion.edu.ec,https://www.mcb.edu.ec/beatriz_rodríguez.png
2168,9dd393182c554cfc86948cd53463ba8f,Leandro,Barragán,Masculino,2 nivel,4,2018-07-03,leandro.barragán@educacion.edu.ec,https://www.mcb.edu.ec/leandro_barragán.png
2169,d7bf73ee7aa24a70b701da473e1c9bcc,Alexis,Bermúdez,Masculino,2 nivel,4,2018-08-04,alexis_bermúdez@educacion.edu.ec,https://www.mcb.edu.ec/alexis_bermúdez.png
2170,c32df8308a094887b9a3ba801e99ae2f,Yolima,Quintero,Femenino,1 nivel,3,2019-09-11,yolima.quintero@educacion.edu.ec,https://www.mcb.edu.ec/yolima_quintero.png
2171,5bec9af5b55641dba7d9623ce7432ecb,Roberto,Acevedo,Masculino,2 nivel,4,2018-04-28,roberto_acevedo@educacion.edu.ec,https://www.mcb.edu.ec/roberto_acevedo.png
2172,d1533c60e8b346fb917acf599a355af6,Martha,Caicedo,Femenino,1 nivel,3,2019-06-23,martha.caicedo@educacion.edu.ec,https://www.mcb.edu.ec/martha_caicedo.png
2173,2e1327a0b97440f293d8f2696678dc37,Dario,Páez,Masculino,1 nivel,2,2020-03-06,dario.páez@educacion.edu.ec,https://www.mcb.edu.ec/dario_páez.png
2174,b17236d13dea40379548e34f95b3f9b2,Paul,Forero,Masculino,1 nivel,3,2019-02-17,paul_forero@educacion.edu.ec,https://www.mcb.edu.ec/paul_forero.png
2175,9543ea6a3d044261a07e8bbef7a4bf4e,Henry,Torres,Masculino,1 nivel,3,2019-01-23,henry_torres@educacion.edu.ec,https://www.mcb.edu.ec/henry_torres.png
2176,956c35aa064849fabc2aa1bb048c5e65,Milena,Márquez,Femenino,1 nivel,3,2019-08-19,milena.márquez@educacion.edu.ec,https://www.mcb.edu.ec/milena_márquez.png
2177,cb7ead8f1d384414bfd082435f6c0892,Carlos,Moreno,Masculino,1 nivel,3,2019-05-02,carlos.moreno@educacion.edu.ec,https://www.mcb.edu.ec/carlos_moreno.png
2178,33d65471ac014f03b7f5b626391116fc,Alberto,Uribe,Masculino,1 nivel,3,2019-06-30,alberto_uribe@educacion.edu.ec,https://www.mcb.edu.ec/alberto_uribe.png
2179,025d89f9afaf477da89aba3b33c8ee2c,Ernesto,Pérez,Masculino,2 nivel,4,2018-01-29,ernesto_pérez@educacion.edu.ec,https://www.mcb.edu.ec/ernesto_pérez.png
2180,16cfc37129be40bb86541478959572d6,Alberto,Gaitán,Masculino,2 nivel,4,2018-08-01,alberto_gaitán@educacion.edu.ec,https://www.mcb.edu.ec/alberto_gaitán.png
2181,f2281111eb3b4b9ebe2a4fc8fd3d2a30,Michael,Torres,Masculino,1 nivel,3,2019-10-17,michael.torres@educacion.edu.ec,https://www.mcb.edu.ec/michael_torres.png
2182,2df80ec1539247a7ae4452aed029959e,Laura,Álvarez,Femenino,2 nivel,4,2018-01-09,laura.álvarez@educacion.edu.ec,https://www.mcb.edu.ec/laura_álvarez.png
2183,7d0235a62f584e2fbec49f3d778baea8,Cecilia,Gil,Femenino,2 nivel,4,2018-07-28,cecilia.gil@educacion.edu.ec,https://www.mcb.edu.ec/cecilia_gil.png
2184,59af263f52e94f8bac70c57d931e3a7f,Elkin,Anaya,Masculino,2 nivel,4,2018-07-30,elkin_anaya@educacion.edu.ec,https://www.mcb.edu.ec/elkin_anaya.png
2185,9247fbec99d84860b8a10abd6ced2d1b,Magnolia,Martínez,Femenino,2 nivel,5,2017-11-01,magnolia.martínez@educacion.edu.ec,https://www.mcb.edu.ec/magnolia_martínez.png
2186,efb50eab5a8541f18168e50612f2992f,Marina,Mercado,Femenino,1 nivel,2,2020-06-23,marina_mercado@educacion.edu.ec,https://www.mcb.edu.ec/marina_mercado.png
2187,4fa097f5ea60474fa38c364cd0e1c4b1,María,Ortega,Femenino,1 nivel,2,2020-06-11,maría_ortega@educacion.edu.ec,https://www.mcb.edu.ec/maría_ortega.png
2188,fa5b8f9d6cbc48aa882dcc30ca8c090c,Fernando,García,Masculino,2 nivel,4,2018-10-29,fernando_garcía@educacion.edu.ec,https://www.mcb.edu.ec/fernando_garcía.png
2189,32e19854afc24ae291edb1bcd64760e1,Camilo,González,Masculino,1 nivel,3,2019-01-19,camilo.gonzález@educacion.edu.ec,https://www.mcb.edu.ec/camilo_gonzález.png
2190,f8c6a9ee092e471696eb1df18dc350c8,José,Martínez,Masculino,2 nivel,4,2018-03-03,josé_martínez11@educacion.edu.ec,https://www.mcb.edu.ec/josé_martínez29.png
2191,39d289d31e974632ae07ef3565cdbb27,Alirio,Muñoz,Masculino,2 nivel,4,2018-05-06,alirio.muñoz@educacion.edu.ec,https://www.mcb.edu.ec/alirio_muñoz.png
2192,36d447d638bd41e0a64658e5a1b5bd7c,Mauricio,Romero,Masculino,1 nivel,2,2020-05-17,mauricio.romero@educacion.edu.ec,https://www.mcb.edu.ec/mauricio_romero.png
2193,f9208e1799724de296286b3d681722ac,Luz,Riascos,Femenino,1 nivel,2,2020-06-27,luz.riascos@educacion.edu.ec,https://www.mcb.edu.ec/luz_riascos.png
2194,0a901e23d3564adcac9cc7ef50f154fd,Carlos,Mosquera,Masculino,1 nivel,2,2020-08-12,carlos_mosquera@educacion.edu.ec,https://www.mcb.edu.ec/carlos_mosquera.png
2195,6ce1cffbf0524599a82c55743d81b1c7,Andrés,Gómez,Masculino,1 nivel,2,2020-02-29,andrés_gómez15@educacion.edu.ec,https://www.mcb.edu.ec/andrés_gómez84.png
2196,8610576adf354babaeb12e7cb7e36372,Carlos,Ortiz,Masculino,1 nivel,3,2019-01-28,carlos.ortiz@educacion.edu.ec,https://www.mcb.edu.ec/carlos_ortiz.png
2197,c967fe1b5db14541b901884cad94624d,Valentina,Palacios,Femenino,2 nivel,5,2017-11-09,valentina.palacios@educacion.edu.ec,https://www.mcb.edu.ec/valentina_palacios.png
2198,69ee03b4d1dc4cc9b4f30903227880ff,Edward,Muñoz,Masculino,2 nivel,5,2017-09-05,edward_muñoz@educacion.edu.ec,https://www.mcb.edu.ec/edward_muñoz.png
2199,d50bdffbe51b46e09d869f8e47ac8020,Fernando,Melo,Masculino,1 nivel,3,2019-05-06,fernando.melo@educacion.edu.ec,https://www.mcb.edu.ec/fernando_melo.png
2200,f8928b23aa264145adf25ffefdd8d25d,Dahiana,González,Femenino,1 nivel,2,2020-07-20,dahiana_gonzález@educacion.edu.ec,https://www.mcb.edu.ec/dahiana_gonzález.png
2201,ab9d135a1d304a28950e27b1950abbfe,Enrique,Castellanos,Masculino,2 nivel,4,2018-09-11,enrique_castellanos@educacion.edu.ec,https://www.mcb.edu.ec/enrique_castellanos.png
2202,76b6a08a6a5b4a11a9e5d75626507502,Carlos,Bernal,Masculino,1 nivel,2,2020-03-15,carlos_bernal@educacion.edu.ec,https://www.mcb.edu.ec/carlos_bernal.png
2203,cdd51233a8704fd7831ebf25e859dcd6,Alberto,Vega,Masculino,2 nivel,4,2017-12-21,alberto_vega@educacion.edu.ec,https://www.mcb.edu.ec/alberto_vega.png
2204,455d0e0f81534515ba6b44f3a7c70393,Armando,González,Masculino,2 nivel,4,2018-03-08,armando_gonzález@educacion.edu.ec,https://www.mcb.edu.ec/armando_gonzález.png
2205,60f3dce7f968490dbe1ac71339eee568,Daniel,Toro,Masculino,2 nivel,4,2018-05-23,daniel_toro@educacion.edu.ec,https://www.mcb.edu.ec/daniel_toro.png
2206,6b8c4e78304d49b982ba256e98e23b88,Óscar,Valencia,Masculino,1 nivel,2,2019-12-06,óscar.valencia@educacion.edu.ec,https://www.mcb.edu.ec/óscar_valencia.png
2207,6b9056c0c26840ebb53bee0edf363362,José,Bustos,Masculino,2 nivel,4,2018-04-26,josé.bustos62@educacion.edu.ec,https://www.mcb.edu.ec/josé_bustos45.png
2208,bdc28f300c7442f986d9b9b027e4d4e3,Roger,Orozco,Masculino,1 nivel,3,2019-03-04,roger_orozco@educacion.edu.ec,https://www.mcb.edu.ec/roger_orozco.png
2209,e596648c147149f89aebc3478cff1825,César,Buitrago,Masculino,1 nivel,2,2020-05-24,césar.buitrago@educacion.edu.ec,https://www.mcb.edu.ec/césar_buitrago.png
2210,8228ba0f05224e7e9b7e3ccb02f892ea,Alberto,Escobar,Masculino,1 nivel,2,2019-12-17,alberto_escobar@educacion.edu.ec,https://www.mcb.edu.ec/alberto_escobar.png
2211,5e2756db9ac1416da961bf830346eb95,Fernanda,Marín,Femenino,1 nivel,3,2019-01-17,fernanda.marín@educacion.edu.ec,https://www.mcb.edu.ec/fernanda_marín.png
2212,62aa3020e70246db8bd17de9a12210b0,Ernesto,Paz,Masculino,2 nivel,4,2018-11-21,ernesto_paz@educacion.edu.ec,https://www.mcb.edu.ec/ernesto_paz.png
2213,3d13e2a2850c4f17bce56815dec9c41c,Lorena,Bernal,Femenino,2 nivel,4,2018-09-16,lorena_bernal@educacion.edu.ec,https://www.mcb.edu.ec/lorena_bernal.png
2214,beb784c827ea4e2bbe5ed8fef3f9f2d4,Carlos,Quintero,Masculino,2 nivel,4,2018-11-18,carlos_quintero@educacion.edu.ec,https://www.mcb.edu.ec/carlos_quintero.png
2215,dcb3e2c5fad8498fa54a07da941a4499,Mauricio,Serna,Masculino,1 nivel,3,2019-07-23,mauricio_serna1@educacion.edu.ec,https://www.mcb.edu.ec/mauricio_serna86.png
2216,93a0d68771754c7da98841486e5c8aa2,Luis,Vargas,Masculino,2 nivel,4,2018-10-07,luis_vargas@educacion.edu.ec,https://www.mcb.edu.ec/luis_vargas.png
2217,a45cddab7c0340ff88a61c85890705e2,Andrés,Miranda,Masculino,2 nivel,4,2018-07-26,andrés.miranda@educacion.edu.ec,https://www.mcb.edu.ec/andrés_miranda.png
2218,b6d550c0bf8549a0a0d3b2dc53260e44,Yamile,Cárdenas,Femenino,1 nivel,3,2019-06-03,yamile_cárdenas@educacion.edu.ec,https://www.mcb.edu.ec/yamile_cárdenas.png
2219,5940b1d660fd49808b3fc3a59a89fa5c,David,Tamayo,Masculino,2 nivel,4,2018-03-21,david.tamayo@educacion.edu.ec,https://www.mcb.edu.ec/david_tamayo.png
2220,747874d847e54e0684b0a9069a12c5a4,Mauricio,Reyes,Masculino,1 nivel,2,2020-01-04,mauricio.reyes@educacion.edu.ec,https://www.mcb.edu.ec/mauricio_reyes.png
