,id,nombre,apellido,edad,genero,Titulo,fecha_de_nacimiento,email
2032,bbd7fa7462c14dcda7b25b5cfd1d9f0d,Jhon,Gutiérrez,25,Masculino,Maestria,1997-11-09,jhon_gutiérrez_docente@educacion.edu.ec
2033,b6f2c6761ae3475da41b300d9b5dba88,Margarita,Restrepo,31,Femenino,Bachillerato,1991-11-01,margarita.restrepo_docente@educacion.edu.ec
2034,97912430420b43e097e2e5a8d395ee20,Constanza,Blanco,31,Femenino,Tecnologo,1990-12-29,constanza_blanco_docente@educacion.edu.ec
2035,86516d98e95740259aaf17d73efc9eae,Andrés,Restrepo,34,Masculino,Bachillerato,1988-07-05,andrés_restrepo_docente@educacion.edu.ec
2036,64f917344e4246658a7c55800412c880,William,Cruz,41,Masculino,Tecnologo,1980-12-05,william_cruz_docente@educacion.edu.ec
2037,fe07a05998464b5aa5f7775424d65e0c,Andrés,Muñoz,40,Masculino,Maestria,1982-05-14,andrés_muñoz_docente@educacion.edu.ec
2038,82e6a52156994ed6a0411dda482dceed,David,Vergara,25,Masculino,Licenciado,1997-11-10,david.vergara_docente@educacion.edu.ec
2039,605d0c56e6c64d119ab3bbf68ea06973,Luz,Sánchez,36,Femenino,Licenciado,1986-08-17,luz_sánchez48_docente@educacion.edu.ec
2040,537b6dc5ea694adfa01c835744e1f550,Jesús,Muñoz,39,Masculino,Licenciado,1982-12-13,jesús_muñoz0_docente@educacion.edu.ec
2041,519eaadeb62e49909f8a6ed9e003c68e,Gabriel,Toro,44,Masculino,Maestria,1978-05-02,gabriel_toro_docente@educacion.edu.ec
2042,420484addc94438f8b1dfd623ac685e1,Rubiela,Gutiérrez,41,Femenino,Licenciado,1981-03-01,rubiela_gutiérrez_docente@educacion.edu.ec
2043,b9c3dfaced7b4820a7074e7ba928dad6,Mauricio,Martínez,39,Masculino,Doctorado,1982-11-30,mauricio.martínez_docente@educacion.edu.ec
2044,95b33d94cbff413ba1f5bf206618a47a,Johana,Cabrera,31,Femenino,Licenciado,1991-07-20,johana_cabrera_docente@educacion.edu.ec
2045,da79b6889998434a936d53d0ef07982d,Sofía,Delgado,47,Femenino,Licenciado,1975-01-25,sofía_delgado_docente@educacion.edu.ec
2046,d2e48a1258cc4d2c90d382689a740579,John,Rendón,39,Masculino,Licenciado,1983-06-27,john.rendón_docente@educacion.edu.ec
2047,8fa893d5ed1f4d2daa4ab3344e73282e,Estiven,Moreno,28,Masculino,Tecnologo,1994-06-17,estiven.moreno_docente@educacion.edu.ec
2048,3f3243077d2a4e5abc9ec75bc339d1bc,Patricia,Jaimes,37,Femenino,Licenciado,1985-01-21,patricia_jaimes_docente@educacion.edu.ec
2049,88abeb5071c04c81b79e7d8481b6ca38,Gabriel,García,36,Masculino,Tecnologo,1986-08-23,gabriel_garcía_docente@educacion.edu.ec
2050,ceac59d5d3c346a6aae50982aa1a705d,José,Ochoa,38,Masculino,Bachillerato,1984-07-03,josé.ochoa_docente@educacion.edu.ec
2051,76685a7c535d4598bede09f3415cd40a,Manuel,Ramírez,25,Masculino,Bachillerato,1997-07-18,manuel_ramírez_docente@educacion.edu.ec
2052,9d800bdd0c8749a0bbf4edf1e17c97fa,Mario,Rodríguez,41,Masculino,Maestria,1981-04-13,mario_rodríguez_docente@educacion.edu.ec
2053,981253a1ca604daeaa317a22a945260c,Víctor,Mesa,39,Masculino,Licenciado,1983-03-17,víctor.mesa_docente@educacion.edu.ec
2054,c231c359d0344583af66d270336b6c07,Adriana,Martínez,26,Femenino,Licenciado,1996-07-08,adriana.martínez_docente@educacion.edu.ec
2055,94fce84596a34dc482f8b5e5a3a39d88,Fernando,González,39,Masculino,Licenciado,1982-12-28,fernando.gonzález_docente@educacion.edu.ec
2056,f4fe8540b420450e981fea2af4c9288c,Luis,García,45,Masculino,Tecnologo,1977-06-17,luis.garcía_docente@educacion.edu.ec
2057,110a10938bf045da96d6f62353bdfefc,Jairo,Ortiz,34,Masculino,Tecnologo,1988-06-09,jairo.ortiz79_docente@educacion.edu.ec
2058,7f9de184017043b58273ce5c6f854f2d,Angie,Quiroz,26,Femenino,Bachillerato,1996-01-28,angie.quiroz_docente@educacion.edu.ec
2059,db154cd8c515456aa6be1f010aada9f4,Edith,Páez,33,Femenino,Licenciado,1988-11-28,edith.páez_docente@educacion.edu.ec
2060,463673473534419395441f716d3d3528,Marina,Gutiérrez,31,Femenino,Licenciado,1991-02-25,marina_gutiérrez_docente@educacion.edu.ec
2061,d946f6d7dddb4bdf80aeb917a3a78508,Maribel,Arias,40,Femenino,Tecnologo,1981-12-08,maribel.arias_docente@educacion.edu.ec
2062,87c7e2d06a7048d8be821f3e2cb0cba8,Mirian,Pulido,44,Femenino,Maestria,1978-05-27,mirian.pulido_docente@educacion.edu.ec
2063,e4cbdb3851434e95adda2d331d8d7a13,Manuel,Méndez,31,Masculino,Doctorado,1991-07-10,manuel.méndez_docente@educacion.edu.ec
2064,018ac573bcda41348aece653c23c1139,Amelia,Medina,33,Femenino,Tecnologo,1989-08-06,amelia_medina_docente@educacion.edu.ec
2065,a51cd3845c2948baabe6d57a78ae4650,Juan,Castro,39,Masculino,Licenciado,1983-01-14,juan.castro_docente@educacion.edu.ec
2066,b8ba77ef664149758657967f120b9ca4,Andrés,Mesa,27,Masculino,Doctorado,1995-02-17,andrés.mesa_docente@educacion.edu.ec
2067,7899bf9ea5d543c8b401db351741de6c,Augusto,Orozco,31,Masculino,Maestria,1991-02-08,augusto_orozco_docente@educacion.edu.ec
2068,cbc3d6a62b5643fa9951c05ca83c686b,Diana,Santos,42,Femenino,Doctorado,1980-10-15,diana.santos_docente@educacion.edu.ec
2069,ea367ce5fad44aaa9e65084dd1273369,José,Ceballos,33,Masculino,Maestria,1989-06-30,josé.ceballos_docente@educacion.edu.ec
2070,2afc7cfbac5647a88c4ea1dfbfb3eeb7,Alexander,Martínez,43,Masculino,Doctorado,1979-01-02,alexander.martínez_docente@educacion.edu.ec
2071,23b1ba58d09a465c951a4986d57e16fa,Jhonatan,Montes,48,Masculino,Tecnologo,1974-11-02,jhonatan_montes_docente@educacion.edu.ec
2072,c7d55b49e3704b2ebb4706def2c2532d,Adriana,Giraldo,41,Femenino,Licenciado,1980-12-20,adriana_giraldo_docente@educacion.edu.ec
2073,7f1495ad678242479139495cdb2dfa2a,Ricardo,Barbosa,42,Masculino,Bachillerato,1980-05-24,ricardo_barbosa_docente@educacion.edu.ec
2074,3a76f2efa4cd4b0692ac31507a14bf25,Alfredo,García,45,Masculino,Doctorado,1976-11-28,alfredo.garcía_docente@educacion.edu.ec
2075,dfc10e373c7645528c37a07db916e42a,Carlos,Castillo,27,Masculino,Licenciado,1995-04-06,carlos_castillo_docente@educacion.edu.ec
2076,8765c8c04c714e6e82b20f199a8cb021,María,Domínguez,27,Femenino,Maestria,1995-05-25,maría.domínguez42_docente@educacion.edu.ec
2077,86be7e7948254c22b7fa8b08669564e7,Ángela,Solano,40,Femenino,Bachillerato,1982-03-02,ángela.solano_docente@educacion.edu.ec
2078,29b43a46225f47d2a53efa4f6b7b496c,Rocío,Ortiz,37,Femenino,Maestria,1985-10-22,rocío.ortiz_docente@educacion.edu.ec
2079,9381d11090234b0e8e5511b3d7bd3685,Lorena,Barbosa,45,Femenino,Bachillerato,1977-10-11,lorena_barbosa_docente@educacion.edu.ec
2080,5e5ca8b4f1394dcb93b3226fe5ced7dd,Zoraida,Martínez,30,Femenino,Doctorado,1992-05-29,zoraida.martínez_docente@educacion.edu.ec
2081,14c81b912f324403a5faeb2a8498af14,Lidia,Carvajal,39,Femenino,Licenciado,1982-11-26,lidia_carvajal_docente@educacion.edu.ec
2082,9e2f269a32d947b8b71b7e3842bfd721,Jorge,Bolaños,48,Masculino,Licenciado,1974-08-01,jorge.bolaños_docente@educacion.edu.ec
2083,d0f6b2aeb98441aebdfdde4469a37d84,Matilde,Betancur,39,Femenino,Doctorado,1982-12-12,matilde.betancur_docente@educacion.edu.ec
2084,b2a5ae5b6e154a32b3b5bba6a6e9241d,Jair,Ordóñez,49,Masculino,Maestria,1973-10-09,jair.ordóñez_docente@educacion.edu.ec
2085,4f238aeba0a74bfda138be658fb83954,Lucero,Campo,29,Femenino,Tecnologo,1992-11-25,lucero_campo_docente@educacion.edu.ec
2086,78546dc914794d09b18fffa822a55511,Marina,Barrios,45,Femenino,Tecnologo,1977-09-17,marina.barrios_docente@educacion.edu.ec
2087,252031b7c1aa420c85d66117e307dc53,Lady,Quintero,38,Femenino,Licenciado,1984-02-27,lady_quintero_docente@educacion.edu.ec
2088,ed366b84fbaf429bbc0745dfa45d76c9,Astrid,Vega,46,Femenino,Licenciado,1976-04-12,astrid.vega_docente@educacion.edu.ec
2089,e551fa746e824f28bf5ae76306ee7349,Martha,Toro,42,Femenino,Bachillerato,1980-08-18,martha_toro_docente@educacion.edu.ec
2090,f2243c027f79430a9cc7058fed520404,María,López,37,Femenino,Licenciado,1985-01-26,maría_lópez_docente@educacion.edu.ec
2091,b9ba6c09a3894ed09de923d962e2e101,Manuela,Orjuela,32,Femenino,Licenciado,1990-02-11,manuela_orjuela_docente@educacion.edu.ec
2092,ca8cc5242fb94bc38205c78b84efc1f9,Azucena,Morales,39,Femenino,Licenciado,1983-03-24,azucena_morales_docente@educacion.edu.ec
2093,5fc10ee7ed194f419db99ec9224396a5,Alexander,Jaimes,33,Masculino,Licenciado,1989-03-07,alexander_jaimes_docente@educacion.edu.ec
2094,28253ef4b5fb493a96ba340d8cbd241b,Lucila,Zapata,33,Femenino,Bachillerato,1989-07-05,lucila_zapata_docente@educacion.edu.ec
2095,4d7198cf37b0463799e1e5d4a9c6687d,Luz,González,35,Femenino,Tecnologo,1987-11-17,luz_gonzález_docente@educacion.edu.ec
2096,fcb58bccac344075b4b9aadce09c2db4,Consuelo,Vásquez,43,Femenino,Licenciado,1979-11-22,consuelo.vásquez_docente@educacion.edu.ec
2097,fc01dd33535e4466a453458730b35798,Alejandro,Navarro,27,Masculino,Maestria,1995-09-01,alejandro.navarro_docente@educacion.edu.ec
2098,f3db479e4fe941daad29a33abb739e42,Olga,Leal,28,Femenino,Tecnologo,1994-10-23,olga_leal_docente@educacion.edu.ec
2099,f6a9dd6eaa304b07afcae574e4c2edc1,Graciela,Portilla,25,Femenino,Bachillerato,1997-02-12,graciela.portilla_docente@educacion.edu.ec
2100,73a88c66d9914e99aab0fc64b89c929c,Milena,Silva,33,Femenino,Licenciado,1989-01-29,milena_silva_docente@educacion.edu.ec
2101,4be167ecacb141b599f85cc7633a6747,Humberto,Solano,30,Masculino,Maestria,1992-04-08,humberto_solano_docente@educacion.edu.ec
2102,397469f5964b4e0a963e81137de3ee9d,Karol,Gómez,44,Femenino,Tecnologo,1978-09-12,karol_gómez_docente@educacion.edu.ec
2103,f1ebbca149d049999c1bb7c849c113a2,Carmen,Carvajal,26,Femenino,Bachillerato,1996-04-29,carmen_carvajal_docente@educacion.edu.ec
2104,d4e541fa4b4f4772a78675f3949571e7,Efrain,Mendoza,47,Masculino,Maestria,1975-07-09,efrain_mendoza_docente@educacion.edu.ec
2105,9245672166b64521badee73bca09c2f0,Salvador,Posada,38,Masculino,Bachillerato,1984-02-13,salvador.posada_docente@educacion.edu.ec
2106,f76ee6bbdab749cf820990d5a63de62d,Arley,Díaz,44,Masculino,Maestria,1978-05-21,arley.díaz_docente@educacion.edu.ec
2107,6ccdaaeaa26645f58849afacd2f2079b,John,Barreto,44,Masculino,Licenciado,1977-12-14,john_barreto_docente@educacion.edu.ec
2108,ee7bc557d69b47f38b10fa879495ae80,Martha,Márquez,38,Femenino,Doctorado,1984-05-23,martha_márquez_docente@educacion.edu.ec
2109,15174e712c9643e2913145ef2aa2f855,Carolina,Arenas,38,Femenino,Bachillerato,1984-07-01,carolina_arenas_docente@educacion.edu.ec
2110,ae828ddeaa3047b9a8313830a685a6e3,Victoria,Torres,45,Femenino,Licenciado,1977-04-22,victoria_torres_docente@educacion.edu.ec
2111,de214b4e5469417badea3c609a76706e,Marcela,Silva,40,Femenino,Licenciado,1981-12-23,marcela_silva_docente@educacion.edu.ec
2112,b57cdd321f094470b87c12f56d3441ee,Gustavo,Toro,31,Masculino,Tecnologo,1991-06-18,gustavo.toro_docente@educacion.edu.ec
2113,ca273470a4524782a318f27f93336a84,John,Montoya,49,Masculino,Licenciado,1973-06-26,john.montoya_docente@educacion.edu.ec
2114,f1ae08ed83ac4a29977185a311686c9b,David,Calderón,48,Masculino,Maestria,1974-06-19,david.calderón_docente@educacion.edu.ec
2115,88c875921e814836a6dce322f3ed4172,Alfonso,León,36,Masculino,Doctorado,1986-01-17,alfonso_león_docente@educacion.edu.ec
2116,698936243a18489ea710334ab57453bd,Gerardo,Cruz,26,Masculino,Doctorado,1996-04-21,gerardo_cruz_docente@educacion.edu.ec
2117,a51a94dd44dd48f7a002295a86ebb151,Piedad,Fonseca,42,Femenino,Tecnologo,1980-10-14,piedad.fonseca_docente@educacion.edu.ec
2118,4811e4cb7c364d3f8a0531bb829ea0ae,Miguel,Quiroga,46,Masculino,Maestria,1976-04-03,miguel.quiroga_docente@educacion.edu.ec
2119,b1c1da1905744f14b2c4305fe662f158,Andrea,Gómez,39,Femenino,Licenciado,1983-01-26,andrea_gómez_docente@educacion.edu.ec
2120,91afe5fbac3846f4aab440ad2af71b62,Karen,Castro,34,Femenino,Licenciado,1988-11-12,karen_castro_docente@educacion.edu.ec
2121,dff95ed5a67e4219af7dad3c2028d3f2,Estiven,Correa,37,Masculino,Licenciado,1985-01-27,estiven_correa_docente@educacion.edu.ec
2122,179b6a23ae0a4b0fbcc40a76e18aa234,Alexander,Palacios,49,Masculino,Licenciado,1973-02-15,alexander_palacios_docente@educacion.edu.ec
2123,a164057416bb45ef9a92ba2eb4d12ac5,María,Quintero,38,Femenino,Maestria,1984-02-10,maría.quintero_docente@educacion.edu.ec
2124,de76c747c6c747efb062fa8d10409929,Luis,Rueda,35,Masculino,Doctorado,1987-03-07,luis_rueda_docente@educacion.edu.ec
2125,2ddd973f369a4d118523f01ec6d52375,Edilberto,Lara,44,Masculino,Tecnologo,1978-05-03,edilberto_lara_docente@educacion.edu.ec
2126,27165673c1904549a34206a3c7bd4504,Emma,Murillo,26,Femenino,Maestria,1995-12-11,emma.murillo_docente@educacion.edu.ec
2127,80cca2cd59fe4af29c167f521eca8f94,Roberto,Moreno,30,Masculino,Licenciado,1992-05-29,roberto_moreno_docente@educacion.edu.ec
2128,95b005300bbd4aea8059f48d4cc0d61f,Ángel,Giraldo,29,Masculino,Tecnologo,1993-11-19,ángel.giraldo_docente@educacion.edu.ec
2129,997a3c5a00754a409ccd9759216fe2ec,Misael,Romero,33,Masculino,Maestria,1989-09-21,misael.romero_docente@educacion.edu.ec
2130,242e0c6edc9547bcba57fa1e4949c37d,Carlos,Murcia,37,Masculino,Bachillerato,1984-11-28,carlos_murcia_docente@educacion.edu.ec
2131,a27d6add80404c659055612930a651e1,Andrés,Carvajal,48,Masculino,Licenciado,1974-09-08,andrés_carvajal_docente@educacion.edu.ec
2132,7551232ae87f4bb58f782a7795736c5e,Alejandra,Naranjo,26,Femenino,Maestria,1996-06-03,alejandra_naranjo_docente@educacion.edu.ec
2133,203af30070ea4e408a69b76b00d947a0,Antonio,Arango,36,Masculino,Maestria,1986-02-16,antonio.arango_docente@educacion.edu.ec
2134,b9d4072df2854b3eb109d8a1afe889b0,Elena,Prieto,36,Femenino,Maestria,1986-10-21,elena.prieto_docente@educacion.edu.ec
2135,665dec2d0d86460ab2888c0665b5f072,Carmen,Ramírez,34,Femenino,Licenciado,1988-04-12,carmen_ramírez_docente@educacion.edu.ec
2136,d56d74ec957b42e88bbd311d6235e9c6,José,Hernández,37,Masculino,Bachillerato,1985-10-27,josé.hernández_docente@educacion.edu.ec
2137,6497b93f6f704eaea67e3ed9cfcb740f,Jesús,Calderón,42,Masculino,Licenciado,1979-11-29,jesús.calderón_docente@educacion.edu.ec
2138,425c164dab244b1ba752591e17453846,José,Vásquez,42,Masculino,Maestria,1980-09-21,josé.vásquez_docente@educacion.edu.ec
2139,03e7ff2924dc4e628e959f4cb05c6646,Isabel,González,31,Femenino,Doctorado,1991-01-03,isabel_gonzález_docente@educacion.edu.ec
2140,a452175d4cc34dcba9037674469c33aa,Laura,González,34,Femenino,Tecnologo,1988-10-07,laura_gonzález_docente@educacion.edu.ec
2141,fd17ce481c9549d5b76b7d0c7f0dc911,María,Sierra,25,Femenino,Tecnologo,1997-07-14,maría_sierra_docente@educacion.edu.ec
2142,4bd8bb077bf44d13811bcc6ac42add4f,Jhoan,Alzate,43,Masculino,Maestria,1979-01-06,jhoan_alzate_docente@educacion.edu.ec
2143,b514c6baaade4438bff4c793f25ce8d1,Elisa,Zuluaga,25,Femenino,Doctorado,1997-07-03,elisa.zuluaga_docente@educacion.edu.ec
2144,1f49edbb9d0e432596c9fcbeb376020d,David,Ardila,49,Masculino,Bachillerato,1973-10-09,david_ardila_docente@educacion.edu.ec
2145,292a6d89f88b469fb57a2002e2a9d53c,Elvira,Rosero,43,Femenino,Licenciado,1979-04-02,elvira.rosero_docente@educacion.edu.ec
2146,d0f7c3d66b30406b80eacfb6ed1a9cd5,Alicia,Garzón,30,Femenino,Licenciado,1992-06-23,alicia_garzón_docente@educacion.edu.ec
2147,dc27cdf067294aa9ad5841a9d2b3df83,Ingrid,Muñoz,43,Femenino,Bachillerato,1979-09-10,ingrid.muñoz_docente@educacion.edu.ec
2148,fa9697c483454892bc26542796e3fae9,Iván,Díaz,32,Masculino,Maestria,1990-05-24,iván_díaz25_docente@educacion.edu.ec
2149,d7ef8ec588394391816b2a14763d359c,José,Campo,27,Masculino,Maestria,1995-02-03,josé.campo_docente@educacion.edu.ec
2150,329d81de71c4462dbce8ee983ac682be,Alex,Silva,49,Masculino,Bachillerato,1973-06-16,alex_silva_docente@educacion.edu.ec
2151,ae202cd429414f6db25171508bcc86d2,Elena,Londoño,48,Femenino,Tecnologo,1974-10-26,elena.londoño_docente@educacion.edu.ec
2152,8e84cec07f0d44ddb7bc969eba4fee22,Beatriz,Luna,38,Femenino,Licenciado,1984-09-01,beatriz_luna_docente@educacion.edu.ec
2153,089541b798ec46af9f98519da01ff3c0,Elena,Garzón,43,Femenino,Bachillerato,1979-04-07,elena.garzón_docente@educacion.edu.ec
2154,40144fa76ea44c0dbee66b4765576a9c,Fabián,Pineda,33,Masculino,Maestria,1989-11-14,fabián.pineda_docente@educacion.edu.ec
2155,95d33dacd9fc45989a30777cbe821150,Juan,Torres,27,Masculino,Licenciado,1995-08-24,juan.torres_docente@educacion.edu.ec
2156,fc9ad496307a422f93754c0715e4a37f,Angélica,Fuentes,36,Femenino,Licenciado,1986-11-13,angélica.fuentes_docente@educacion.edu.ec
2157,e6bc7a3ebe074a89a3c50a5298fca398,Eduar,Ortiz,49,Masculino,Tecnologo,1973-05-12,eduar_ortiz_docente@educacion.edu.ec
2158,a238e4dd469541199be3363fa69f46cb,Carlos,Ramos,49,Masculino,Licenciado,1973-07-22,carlos.ramos_docente@educacion.edu.ec
2159,db3897cf331448f4bae6f08be498e71d,José,Reyes,28,Masculino,Doctorado,1994-06-04,josé_reyes_docente@educacion.edu.ec
2160,1f25c13ad3b44a35ada42691d48b4d49,Laura,Suárez,28,Femenino,Maestria,1994-07-05,laura_suárez_docente@educacion.edu.ec
2161,839aab6b2f2e4248b84288cc8db1e0cd,María,Bohórquez,39,Femenino,Tecnologo,1982-12-01,maría_bohórquez_docente@educacion.edu.ec
2162,b75360742af340be832c4ec4a3b5a522,Fernando,Sarmiento,48,Masculino,Doctorado,1974-10-15,fernando.sarmiento_docente@educacion.edu.ec
2163,7205832dbbc542329d2d20123877da7f,Yuly,Garzón,45,Femenino,Tecnologo,1977-05-13,yuly_garzón_docente@educacion.edu.ec
2164,12ccd45f18554b7bbb6541d2c8dab874,Carolina,Rubio,44,Femenino,Bachillerato,1978-08-21,carolina.rubio_docente@educacion.edu.ec
2165,12bb3f3cb98a4a6b8db64a53293ab5da,Orlando,Álvarez,27,Masculino,Bachillerato,1995-06-11,orlando.álvarez_docente@educacion.edu.ec
2166,d75b2a69f6dc487d8a0c2b1b12f2283d,Leidy,Rodríguez,48,Femenino,Licenciado,1974-03-13,leidy_rodríguez_docente@educacion.edu.ec
2167,97722648a31e4708a8d8641bb112b3dc,Angie,Garzón,45,Femenino,Bachillerato,1976-12-01,angie_garzón_docente@educacion.edu.ec
2168,da08d5f1ea324c638f52cb2cc103f0e5,Mario,Díaz,44,Masculino,Doctorado,1978-04-04,mario.díaz_docente@educacion.edu.ec
2169,0d5f43f78e204f3792c8a2be23f0e944,Andrea,Peña,45,Femenino,Maestria,1977-07-29,andrea.peña_docente@educacion.edu.ec
2170,7b7cbd7936bc45759cad5d53b3c25513,Fredy,García,41,Masculino,Tecnologo,1981-03-11,fredy.garcía_docente@educacion.edu.ec
2171,473065d17b5642f5a0eb3181352e9069,Juan,Montoya,41,Masculino,Licenciado,1981-04-17,juan.montoya_docente@educacion.edu.ec
2172,d2a2f03474a84965b2d418847ea9eb8f,Manuel,Gómez,45,Masculino,Maestria,1977-07-20,manuel_gómez_docente@educacion.edu.ec
2173,81addd6a347147f0a6562d3532c2f00b,Antonio,Domínguez,46,Masculino,Licenciado,1976-08-14,antonio.domínguez_docente@educacion.edu.ec
2174,39c62d66d8de49059101c0277ba30334,Yohana,Hernández,48,Femenino,Licenciado,1974-06-24,yohana.hernández_docente@educacion.edu.ec
2175,08e4e1835bf641618369fa5f81dd5cb4,María,Ordóñez,43,Femenino,Doctorado,1979-04-10,maría.ordóñez_docente@educacion.edu.ec
2176,ebff0e99ef1346c7a26f94ec6caa1355,Lucía,Barrera,31,Femenino,Licenciado,1991-08-02,lucía.barrera_docente@educacion.edu.ec
2177,c851543bf46145a9815ecf8f74e635da,Flor,Ruiz,31,Femenino,Maestria,1991-01-09,flor_ruiz_docente@educacion.edu.ec
2178,9fcb1bd8260b457b9dbe78349886446e,Giovanny,Flórez,44,Masculino,Maestria,1978-04-11,giovanny.flórez_docente@educacion.edu.ec
2179,86537dbf47b14e3c99f2008899dee580,Alexander,Rodríguez,30,Masculino,Bachillerato,1992-07-14,alexander_rodríguez_docente@educacion.edu.ec
2180,a82e4b556caa49ff87ec575a35e6cf8e,Graciela,Acevedo,26,Femenino,Tecnologo,1996-01-03,graciela.acevedo_docente@educacion.edu.ec
2181,664466104d6a47eab70114363d9772f0,Juan,Arenas,38,Masculino,Licenciado,1984-01-25,juan.arenas_docente@educacion.edu.ec
2182,de66d7f3b07746f486505d16f98aa5ad,Martha,Castellanos,46,Femenino,Tecnologo,1976-02-10,martha.castellanos_docente@educacion.edu.ec
2183,680cc6cd5eda4662a3fa8760ec07b745,Arley,Marín,34,Masculino,Bachillerato,1988-10-17,arley.marín_docente@educacion.edu.ec
2184,22c98a33ece24b9f89cd52049d5c8576,Jhonny,Pérez,32,Masculino,Tecnologo,1990-11-01,jhonny_pérez_docente@educacion.edu.ec
2185,8a6227224b7a40ce9038edea66362bce,Enrique,Hernández,34,Masculino,Bachillerato,1988-02-08,enrique_hernández_docente@educacion.edu.ec
2186,570ae44e41d5408197e432016387f885,Guillermo,Méndez,43,Masculino,Maestria,1979-10-09,guillermo_méndez_docente@educacion.edu.ec
2187,74802510de3140a682d25660b4586632,Miguel,Aguirre,39,Masculino,Tecnologo,1983-06-18,miguel_aguirre_docente@educacion.edu.ec
2188,189bbfc578dc4fbc94968c9a1bf3a917,Camilo,López,42,Masculino,Bachillerato,1980-05-12,camilo.lópez49_docente@educacion.edu.ec
2189,26309568cd714dc28f918e2deba6e2d3,Mauricio,Velasco,35,Masculino,Tecnologo,1987-01-28,mauricio_velasco_docente@educacion.edu.ec
2190,c78518b053394c5a8a28cb0c35d0f9ce,Laura,Martínez,27,Femenino,Maestria,1995-06-10,laura_martínez_docente@educacion.edu.ec
2191,ddf2c792f3554c4eb7c5d06a73cd4c3e,Sergio,Meza,46,Masculino,Maestria,1976-04-15,sergio_meza_docente@educacion.edu.ec
2192,3d72c5bdb9674939bd3113d7fcb12cbf,Socorro,Tamayo,30,Femenino,Tecnologo,1991-12-18,socorro.tamayo_docente@educacion.edu.ec
2193,5cf3e3fae63a489c966ae8585a739d90,Fabián,Navarro,25,Masculino,Tecnologo,1997-01-29,fabián.navarro_docente@educacion.edu.ec
2194,36fa496831a049ec9613af13bcd464c6,Juana,Puentes,42,Femenino,Tecnologo,1980-08-11,juana.puentes_docente@educacion.edu.ec
2195,2b8e0f41cc6d41238fe626aaf17eaddb,Jaime,López,49,Masculino,Licenciado,1973-06-09,jaime.lópez_docente@educacion.edu.ec
2196,1341e4e9087a4b6689e5985cda4a1c0b,Marcela,Patiño,42,Femenino,Licenciado,1979-11-30,marcela.patiño_docente@educacion.edu.ec
2197,acc7074455e54c809e4eef286e0f1e57,Julieth,Monroy,26,Femenino,Tecnologo,1996-03-17,julieth_monroy_docente@educacion.edu.ec
2198,ef3535f8fc8f40aea2728117fbd31d4c,Deisy,Patiño,46,Femenino,Bachillerato,1976-01-29,deisy.patiño_docente@educacion.edu.ec
2199,b8a4c21fa797429fb33d43764607edd3,Dary,Fajardo,42,Femenino,Maestria,1980-04-04,dary_fajardo_docente@educacion.edu.ec
2200,970429f6895147858ea208de7475fbe2,Enrique,Díaz,34,Masculino,Bachillerato,1988-01-13,enrique_díaz_docente@educacion.edu.ec
2201,caf8c556d75043358177aca38820f13c,Milton,Naranjo,35,Masculino,Doctorado,1987-01-06,milton_naranjo_docente@educacion.edu.ec
2202,38f7bd90e61140db9d7b414767100e38,Liliana,Ramírez,39,Femenino,Tecnologo,1983-08-09,liliana.ramírez92_docente@educacion.edu.ec
2203,289ad8f93b1e4134ac7c325e198f3bd4,Andrés,Andrade,43,Masculino,Tecnologo,1979-05-19,andrés_andrade_docente@educacion.edu.ec
2204,5a1b012857314da1b03d830f7e82c457,Alejandro,Giraldo,45,Masculino,Tecnologo,1977-07-30,alejandro_giraldo_docente@educacion.edu.ec
2205,c5f3176861e9439997c97a1a5565f387,Mariela,Rueda,36,Femenino,Licenciado,1985-12-12,mariela.rueda_docente@educacion.edu.ec
2206,2dc3189eb8c646aaa8e6f9bff58d16b1,Hugo,Ruiz,30,Masculino,Bachillerato,1992-10-10,hugo.ruiz_docente@educacion.edu.ec
2207,50bdd5eea70b4760b0317115a48419f6,Yesid,Angulo,46,Masculino,Doctorado,1976-01-01,yesid_angulo_docente@educacion.edu.ec
2208,17c9e29c30d94c0e8c027620bb4995e8,Enrique,Ortiz,42,Masculino,Doctorado,1980-10-01,enrique.ortiz_docente@educacion.edu.ec
2209,52cd2a85c77f478bac2d4a5d6d037900,Vanessa,Martínez,46,Femenino,Doctorado,1976-08-23,vanessa_martínez_docente@educacion.edu.ec
2210,b84d39d9cbb448ff83449729f5bc769d,Federico,Quintero,30,Masculino,Bachillerato,1992-07-13,federico_quintero_docente@educacion.edu.ec
2211,1d6c0e08c4d94458ac005acfd0182fbb,María,Daza,26,Femenino,Tecnologo,1996-02-17,maría.daza_docente@educacion.edu.ec
2212,5835910181d941f498971e21fbef4d8d,Rodrigo,Córdoba,42,Masculino,Bachillerato,1980-10-06,rodrigo.córdoba_docente@educacion.edu.ec
2213,fc8b54a2226a4c86940cc634f78fa433,Daniela,Muñoz,48,Femenino,Doctorado,1974-04-03,daniela.muñoz_docente@educacion.edu.ec
2214,cd7d028d76d542c3b17c3a6cb4b1cbb3,Felipe,Ayala,37,Masculino,Tecnologo,1985-08-17,felipe.ayala_docente@educacion.edu.ec
2215,d75c0b37bcf640e8817c26d1e833d102,Andrés,Sierra,30,Masculino,Licenciado,1992-10-01,andrés_sierra_docente@educacion.edu.ec
